participant,block,trial,effect,order,distance,diag,config_1,config_2,h_1,w_1,h_2,w_2,h_3,w_3,choice,choice_name,rt,correct
10,1,206,filler_random,NA,NA,NA,3,3.1,59.28512724538544,156.9847891665127,124.86032442004597,194.78321234703404,104.69925985100912,157.51747230930036,2,NA,1.711047649383545,1
10,1,207,filler_random,NA,NA,NA,2.2,2.22,184.70745301067927,171.24762450399805,119.05257961569754,159.27657291943183,116.96827873149348,124.32423689428505,1,NA,0.998659610748291,1
10,1,208,critical,hwd,60,upper,3,3.2,200,125,125,200,100,100,2,w,1.9731838703155518,1
10,1,209,catch,NA,NA,NA,2.2,2.22,76,114,82,108,156,169,3,NA,1.91450834274292,1
10,1,210,critical,hdw,60,lower,2.1,2.11,133,57,55,55,57,133,1,h,1.1425716876983643,1
10,2,1,critical,hwd,45,upper,1,1.2,200,125,125,200,117,117,1,h,2.816704034805298,1
10,2,2,critical,hwd,60,upper,4,4.2,200,125,125,200,100,100,2,w,0.9878926277160645,1
10,2,3,filler_random,NA,NA,NA,3,3.2,72.15621855300847,148.12928632461893,165.47486345361142,83.37650932070912,144.99070517255893,88.86964914874224,3,NA,1.5866625308990479,0
10,2,4,critical,dhw,45,upper,2.1,2.11,117,117,200,125,125,200,2,h,1.6657233238220215,1
10,2,5,critical,dhw,60,lower,3,3.2,55,55,133,57,57,133,2,h,1.0336494445800781,1
10,2,6,filler_square,NA,NA,NA,2.1,2.11,59.9617897186875,62.637015322588226,70.73311259221121,70.73311259221121,64.76198651046685,69.02893057936191,2,NA,1.445286750793457,1
10,2,7,critical,whd,45,upper,3,3.1,125,200,200,125,117,117,2,h,1.2900047302246094,1
10,2,8,catch,NA,NA,NA,1,1.1,110,80,107,83,177,148,3,NA,0.9482402801513672,1
10,2,9,critical,hwd,45,upper,2.1,2.12,200,125,125,200,117,117,2,w,1.7117135524749756,1
10,2,10,critical,hwd,60,upper,1,1.3,200,125,125,200,100,100,2,w,0.875840425491333,1
10,2,11,critical,dhw,60,upper,3,3.2,100,100,200,125,125,200,3,w,1.3384451866149902,1
10,2,12,catch,NA,NA,NA,3,3.1,84,106,104,86,181,144,3,NA,1.090698003768921,1
10,2,13,critical,whd,45,lower,1,1.1,57,133,133,57,65,65,1,w,1.9448223114013672,1
10,2,14,filler_square,NA,NA,NA,1,1.3,137.85414264171675,137.85414264171675,82.70164280237744,86.43846683038636,96.57205992069586,116.05585228172691,1,NA,1.087496042251587,1
10,2,15,critical,dhw,60,upper,2.1,2.11,100,100,200,125,125,200,3,w,1.5447063446044922,1
10,2,16,filler_square,NA,NA,NA,4,4.1,193.79540076764434,106.36915201845554,113.15547246082707,152.58102305708894,197.4624750581278,197.4624750581278,3,NA,0.9935638904571533,1
10,2,17,filler_random,NA,NA,NA,3,3.2,102.7816777269966,122.02320562967468,93.49684414076941,95.3291248629761,177.9093334339892,137.99804119438707,3,NA,1.1679472923278809,1
10,2,18,critical,dwh,60,upper,2.1,2.12,100,100,125,200,200,125,2,w,0.9530370235443115,1
10,2,19,critical,dhw,45,lower,2.1,2.11,65,65,133,57,57,133,1,d,1.80000901222229,0
10,2,20,filler_random,NA,NA,NA,2.2,2.22,121.73918851444466,65.7023671245951,123.32202726811487,154.4480875880691,86.56117060668278,101.63715830955303,2,NA,2.2940075397491455,1
10,2,21,filler_square,NA,NA,NA,4,4.2,57.63033337456753,58.61390999550968,58.7732360490613,58.214861305076916,59.244840922414696,59.244840922414696,2,NA,2.88104510307312,0
10,2,22,filler_square,NA,NA,NA,1,1.2,61.208685557364056,77.0790991186449,92.54896284228678,58.00595777412965,100.86470387602418,100.86470387602418,3,NA,0.879321813583374,1
10,2,23,filler_random,NA,NA,NA,4,4.1,190.46876378409652,99.50582849063449,192.31943088212736,99.04992472729634,179.1102509007498,93.56800706458475,1,NA,3.3241052627563477,0
10,2,24,critical,dwh,60,lower,2.1,2.12,55,55,57,133,133,57,3,h,1.4326443672180176,1
10,2,25,catch,NA,NA,NA,2.1,2.11,82,108,59,131,140,185,3,NA,1.5074727535247803,1
10,2,26,critical,whd,60,lower,3,3.1,57,133,133,57,55,55,2,h,1.464794397354126,1
10,2,27,filler_random,NA,NA,NA,2.1,2.12,62.857006556544306,152.04753996936893,138.32937354384697,160.26502245207757,150.44177802377328,65.12274229133097,2,NA,0.9273645877838135,1
10,2,28,critical,dwh,45,lower,4,4.1,65,65,57,133,133,57,3,h,1.467714548110962,1
10,2,29,critical,hwd,45,upper,2.1,2.11,200,125,125,200,117,117,2,w,2.1049582958221436,1
10,2,30,critical,hdw,45,lower,1,1.3,133,57,65,65,57,133,3,w,1.4969499111175537,1
10,2,31,critical,wdh,60,upper,1,1.1,125,200,100,100,200,125,3,h,1.1831958293914795,1
10,2,32,filler_random,NA,NA,NA,2.1,2.11,136.61705244744073,108.72972384890409,141.50802237529035,122.7251160208469,150.9658405805459,90.0350893009341,3,NA,1.285341739654541,0
10,2,33,critical,wdh,60,lower,2.1,2.12,57,133,55,55,133,57,3,h,1.2005839347839355,1
10,2,34,critical,wdh,45,lower,1,1.2,57,133,65,65,133,57,3,h,1.2999742031097412,1
10,2,35,filler_square,NA,NA,NA,1,1.3,68.55315351946014,137.58267925809338,150.7502707303821,150.7502707303821,95.44122203886852,106.08202678586314,2,NA,0.9490303993225098,1
10,2,36,filler_random,NA,NA,NA,3,3.2,90.21133384012543,160.5692958346403,140.7129211953507,178.1454852438643,103.4851088767904,170.1564468765998,2,NA,1.0873265266418457,1
10,2,37,filler_random,NA,NA,NA,1,1.1,89.66063740800706,149.7672193234174,84.80628429792307,185.93234504536406,95.99381324391021,188.14423557796115,3,NA,1.3187141418457031,1
10,2,38,filler_square,NA,NA,NA,4,4.1,110.76534069476085,110.76534069476085,98.8336848602337,94.67941039050515,98.0136156095299,102.1063564670998,1,NA,2.7129592895507812,1
10,2,39,filler_square,NA,NA,NA,3,3.2,177.74553945263835,57.73233680948316,196.4396512549353,196.4396512549353,96.45594583551463,107.71591784032746,2,NA,0.8311278820037842,1
10,2,40,critical,hdw,45,upper,1,1.1,200,125,117,117,125,200,3,w,1.351045846939087,1
10,2,41,critical,whd,45,lower,2.1,2.11,57,133,133,57,65,65,2,h,1.3569936752319336,1
10,2,42,filler_random,NA,NA,NA,2.1,2.12,184.6956870139607,172.38548834044707,90.35944801599038,166.84832900466347,79.68023873187481,156.12762892481766,1,NA,1.1148676872253418,1
10,2,43,filler_square,NA,NA,NA,3,3.1,65.62281558081024,87.81352047460368,122.26165239084695,122.26165239084695,79.45448241334138,57.948733186603725,2,NA,0.9090926647186279,1
10,2,44,critical,dwh,60,lower,2.1,2.12,55,55,57,133,133,57,3,h,1.9193835258483887,1
10,2,45,catch,NA,NA,NA,4,4.2,93,97,131,194,119,71,2,NA,0.8424484729766846,1
10,2,46,filler_random,NA,NA,NA,3,3.1,158.5999849103896,83.0069531002047,141.88526051743605,125.29922294724133,147.84347172615986,182.6482906033852,3,NA,0.88074493408203125,1
10,2,47,critical,dwh,60,upper,3,3.2,100,100,125,200,200,125,2,w,1.2061216831207275,1
10,2,48,filler_square,NA,NA,NA,2.1,2.12,136.85005171920835,113.61880404507471,160.206839828001,160.206839828001,150.08194029547474,154.57546316689712,2,NA,1.6499741077423096,1
10,2,49,critical,wdh,60,lower,1,1.2,57,133,55,55,133,57,3,h,2.9174118041992188,1
10,2,50,critical,whd,45,lower,3,3.1,57,133,133,57,65,65,2,h,1.2333571910858154,1
10,2,51,filler_random,NA,NA,NA,3,3.2,83.5815398544409,59.042017117302514,86.50368593398437,69.14276921939954,153.203429578941,178.93128496748884,3,NA,0.8517813682556152,1
10,2,52,critical,hwd,45,lower,3,3.2,133,57,57,133,65,65,1,h,1.6157941818237305,1
10,2,53,critical,whd,60,lower,2.1,2.11,57,133,133,57,55,55,2,h,0.9768862724304199,1
10,2,54,critical,wdh,45,lower,2.1,2.11,57,133,65,65,133,57,3,h,1.0070931911468506,1
10,2,55,critical,whd,60,lower,1,1.3,57,133,133,57,55,55,2,h,1.2252271175384521,1
10,2,56,critical,hdw,45,lower,2.1,2.12,133,57,65,65,57,133,1,h,1.1143231391906738,1
10,2,58,critical,dwh,45,upper,4,4.2,117,117,125,200,200,125,2,w,1.8017799854278564,1
10,2,59,filler_random,NA,NA,NA,2.1,2.12,111.38149014427553,152.36724853137287,62.98074371213517,121.40122332769212,186.66872892145602,191.7878983178647,3,NA,1.0427839756011963,1
10,2,60,filler_random,NA,NA,NA,3,3.2,131.51990771535998,172.26491218661675,166.06219889716442,162.72522813369815,103.65225329944641,115.98305410492537,2,NA,1.2890563011169434,1
10,2,61,critical,whd,45,upper,1,1.3,125,200,200,125,117,117,2,h,2.1976163387298584,1
10,2,62,critical,whd,60,upper,3,3.1,125,200,200,125,100,100,2,h,1.083582878112793,1
10,2,63,catch,NA,NA,NA,2.1,2.12,64,126,132,58,160,165,3,NA,0.8397035598754883,1
10,2,64,critical,wdh,60,upper,4,4.2,125,200,100,100,200,125,3,h,1.1143786907196045,1
10,2,65,filler_random,NA,NA,NA,2.2,2.21,93.48932227580113,149.6512115239774,124.23186108187282,140.71678979270092,60.996115780202956,129.26352271100586,2,NA,1.9288880825042725,1
10,2,66,critical,hwd,60,upper,3,3.1,200,125,125,200,100,100,2,w,1.4801788330078125,1
10,2,67,critical,hdw,60,lower,4,4.1,133,57,55,55,57,133,3,w,1.3947455883026123,1
10,2,68,critical,hdw,60,lower,3,3.1,133,57,55,55,57,133,1,h,1.3917698860168457,1
10,2,69,critical,dwh,60,upper,2.1,2.11,100,100,125,200,200,125,3,h,2.074110269546509,1
10,2,70,filler_random,NA,NA,NA,4,4.2,105.47607558060332,125.53669057465488,170.29608102822306,89.19128161703927,100.9605110206137,154.8640297772331,3,NA,1.1279051303863525,1
10,2,71,filler_random,NA,NA,NA,2.1,2.11,194.12603451688275,178.5685154578735,181.9055110936869,138.32320323842566,185.4547519298594,96.07770391458689,1,NA,1.5092544555664062,1
10,2,72,critical,hwd,45,lower,4,4.2,133,57,57,133,65,65,1,h,1.4925949573516846,1
10,2,73,critical,dwh,45,lower,1,1.2,65,65,57,133,133,57,3,h,0.8838391304016113,1
10,2,74,critical,wdh,45,upper,2.1,2.12,125,200,117,117,200,125,1,w,2.348569631576538,1
10,2,75,filler_square,NA,NA,NA,4,4.2,131.34859211199137,84.608678056918,189.70288523941593,189.70288523941593,182.35613422973782,155.33721772458014,2,NA,1.453791618347168,1
10,2,76,critical,hdw,45,upper,4,4.1,200,125,117,117,125,200,1,h,1.2278881072998047,1
10,2,77,filler_random,NA,NA,NA,4,4.1,196.78879736477276,115.16779587111947,95.52784139815196,139.53433408205368,90.23416623195587,150.1061644502722,1,NA,1.1773855686187744,1
10,2,78,critical,wdh,60,lower,4,4.2,57,133,55,55,133,57,3,h,1.5465383529663086,1
10,2,79,critical,dwh,60,upper,1,1.2,100,100,125,200,200,125,3,h,1.6512277126312256,1
10,2,80,filler_square,NA,NA,NA,3,3.1,108.70534965124196,112.49831196658812,118.81709895259812,118.81709895259812,83.33687987184588,102.6500300818982,2,NA,1.5105969905853271,1
10,2,81,critical,wdh,45,upper,3,3.1,125,200,117,117,200,125,3,h,1.0524499416351318,1
10,2,82,filler_random,NA,NA,NA,4,4.1,98.67818894544286,96.68828278021186,57.41175510276814,148.2758186485326,130.26285656556905,186.79858542012576,3,NA,0.9960076808929443,1
10,2,83,critical,whd,60,lower,2.1,2.11,57,133,133,57,55,55,2,h,1.33034086227417,1
10,2,84,critical,dwh,45,lower,2.1,2.12,65,65,57,133,133,57,3,h,1.0367145538330078,1
10,2,85,critical,dhw,60,upper,1,1.2,100,100,200,125,125,200,2,h,0.9491658210754395,1
10,2,86,filler_random,NA,NA,NA,2.2,2.21,190.31750435739818,133.4825591551957,199.9747952627703,155.74218049314874,115.82665557016627,160.52010466284997,2,NA,2.159900665283203,1
10,2,87,critical,dhw,60,upper,4,4.1,100,100,200,125,125,200,3,w,1.0790700912475586,1
10,2,88,filler_square,NA,NA,NA,4,4.2,91.23666006873482,146.64674197502836,168.1539941689924,168.1539941689924,62.07112917919697,151.58228464423274,2,NA,0.9247796535491943,1
10,2,89,critical,hwd,60,upper,2.1,2.11,200,125,125,200,100,100,1,h,3.8375325202941895,1
10,2,90,critical,hdw,60,upper,2.1,2.12,200,125,100,100,125,200,3,w,1.1543595790863037,1
10,2,91,critical,dhw,60,lower,2.1,2.12,55,55,133,57,57,133,2,h,1.4277918338775635,1
10,2,92,critical,wdh,45,upper,1,1.3,125,200,117,117,200,125,3,h,1.2736902236938477,1
10,2,93,filler_random,NA,NA,NA,4,4.1,178.6357938253152,161.44346424766812,181.33394266779052,177.92731671441504,116.84485502275695,158.03866453621782,1,NA,2.128349542617798,0
10,2,94,critical,whd,45,lower,2.1,2.12,57,133,133,57,65,65,2,h,1.0825245380401611,1
10,2,95,critical,hdw,45,upper,2.1,2.12,200,125,117,117,125,200,1,h,1.4804127216339111,1
10,2,96,critical,wdh,60,upper,2.1,2.12,125,200,100,100,200,125,1,w,1.0678062438964844,1
10,2,97,filler_random,NA,NA,NA,1,1.2,72.45138928761301,183.19483075523374,123.75208477675899,108.38402749632326,118.22611825686016,138.60643284443,3,NA,1.676598072052002,1
10,2,98,critical,dwh,60,upper,4,4.2,100,100,125,200,200,125,3,h,1.6421492099761963,1
10,2,99,filler_square,NA,NA,NA,2.2,2.22,99.61877872852713,103.1596245520713,70.35537590795829,194.56049491799828,197.68086731839637,197.68086731839637,3,NA,1.1425917148590088,1
10,2,100,critical,wdh,45,lower,4,4.1,57,133,65,65,133,57,3,h,1.54109525680542,1
10,2,101,critical,whd,60,upper,4,4.1,125,200,200,125,100,100,1,w,1.568897008895874,1
10,2,102,critical,hwd,60,lower,1,1.3,133,57,57,133,55,55,1,h,1.9657135009765625,1
10,2,103,critical,dhw,45,lower,4,4.1,65,65,133,57,57,133,2,h,1.2542870044708252,1
10,2,104,critical,wdh,60,upper,2.1,2.12,125,200,100,100,200,125,1,w,1.9078493118286133,1
10,2,105,catch,NA,NA,NA,4,4.1,125,65,183,142,81,109,2,NA,1.0922513008117676,1
10,2,106,catch,NA,NA,NA,4,4.1,122,68,82,108,187,138,3,NA,0.8501729965209961,1
10,2,107,filler_random,NA,NA,NA,3,3.2,169.63252922501857,151.2391917970381,105.22712137970242,124.37076621284285,83.25103301008932,75.3218039773696,1,NA,3.074035406112671,1
10,2,108,critical,dhw,45,upper,4,4.1,117,117,200,125,125,200,3,w,1.1664299964904785,1
10,2,109,critical,hdw,60,upper,4,4.1,200,125,100,100,125,200,1,h,1.1749913692474365,1
10,2,110,filler_random,NA,NA,NA,3,3.2,192.9990202341586,109.68387540204623,58.80560953559904,198.3636436278953,183.86845658189569,81.26257270790431,1,NA,1.555424451828003,1
10,2,111,critical,hdw,45,lower,2.1,2.11,133,57,65,65,57,133,1,h,3.1741104125976562,1
10,2,112,filler_square,NA,NA,NA,1,1.1,153.3466850847286,120.0347397011266,165.1404603598094,165.1404603598094,70.7681003723105,158.65896822581382,2,NA,0.8771274089813232,1
10,2,113,critical,wdh,45,upper,4,4.2,125,200,117,117,200,125,1,w,3.4965415000915527,1
10,2,114,filler_square,NA,NA,NA,1,1.3,183.965286066879,183.965286066879,137.81347682820666,146.0089115387081,173.9572522359311,78.63954538501442,1,NA,1.2835309505462646,1
10,2,115,critical,dhw,60,lower,2.1,2.11,55,55,133,57,57,133,2,h,1.4064161777496338,1
10,2,116,filler_random,NA,NA,NA,2.2,2.22,144.5171990058666,184.88189145992737,74.5552027334,111.33690249697324,168.9788394893375,86.92779599273685,1,NA,1.1088192462921143,1
10,2,117,critical,wdh,60,lower,2.1,2.12,57,133,55,55,133,57,3,h,1.7650196552276611,1
10,2,118,catch,NA,NA,NA,3,3.1,105,85,162,163,98,92,2,NA,0.7704334259033203,1
10,2,119,critical,dhw,60,lower,4,4.1,55,55,133,57,57,133,2,h,1.502903938293457,1
10,2,120,critical,hwd,60,lower,2.1,2.11,133,57,57,133,55,55,1,h,1.5518701076507568,1
10,2,121,filler_square,NA,NA,NA,4,4.2,63.630973275848525,60.290870108885954,68.33915827602353,65.12237378983092,68.79601069894231,68.79601069894231,3,NA,1.6744990348815918,1
10,2,122,filler_square,NA,NA,NA,1,1.2,77.66110097989402,128.08563201346746,168.51097240049495,168.51097240049495,68.27955424683708,133.4363543193361,2,NA,1.1831121444702148,1
10,2,123,critical,hwd,45,upper,4,4.1,200,125,125,200,117,117,1,h,1.673161268234253,1
10,2,124,filler_square,NA,NA,NA,4,4.1,134.46808154334562,134.46808154334562,68.81883138097552,89.51668689192255,88.88575497622088,129.67736153614612,1,NA,1.1840808391571045,1
10,2,125,critical,dwh,45,upper,1,1.3,117,117,125,200,200,125,3,h,1.0159697532653809,1
10,2,126,filler_square,NA,NA,NA,1,1.1,92.58404719803411,92.58404719803411,62.32751936551388,92.13352646221497,70.32570042620783,75.02779005672488,1,NA,1.5972943305969238,1
10,2,127,filler_random,NA,NA,NA,4,4.2,71.1383126400414,134.35542300557609,147.65609645373522,101.02822299363115,79.28875755625593,112.67503132584832,2,NA,1.1072642803192139,1
10,2,128,critical,hwd,60,lower,3,3.1,133,57,57,133,55,55,1,h,2.006091356277466,1
10,2,129,filler_square,NA,NA,NA,2.1,2.11,127.72537981813655,155.16859324451656,170.53780538377336,100.35719027592224,176.82758498065851,176.82758498065851,3,NA,1.0065150260925293,1
10,2,130,critical,dwh,45,upper,2.1,2.11,117,117,125,200,200,125,3,h,2.4119045734405518,1
10,2,131,filler_random,NA,NA,NA,4,4.2,58.60117940371197,97.22799080417651,87.5243641522899,99.0534013587244,116.5557207986173,145.82612246316222,3,NA,1.4438154697418213,1
10,2,132,critical,whd,45,lower,4,4.2,57,133,133,57,65,65,3,d,1.4883692264556885,0
10,2,133,filler_square,NA,NA,NA,2.1,2.12,66.67231148110268,80.6718672232549,58.57326766451622,65.55627933034786,82.63065603444952,82.63065603444952,3,NA,2.4694483280181885,1
10,2,134,critical,hdw,60,upper,3,3.2,200,125,100,100,125,200,3,w,1.362656593322754,1
10,2,135,critical,hdw,45,upper,3,3.1,200,125,117,117,125,200,3,w,1.6848831176757812,1
10,2,136,filler_square,NA,NA,NA,4,4.2,119.59417058101258,127.52130365441461,153.45664129068422,153.45664129068422,102.14344124842785,145.19249548347915,2,NA,1.215867042541504,1
10,2,137,catch,NA,NA,NA,4,4.2,70,120,176,149,103,87,2,NA,0.9973506927490234,1
10,2,138,critical,dwh,45,upper,3,3.1,117,117,125,200,200,125,3,h,2.4263012409210205,1
10,2,139,filler_square,NA,NA,NA,2.2,2.21,70.83385424630319,61.23058989928039,159.41727283678912,159.41727283678912,159.0751773077319,69.05033168518254,2,NA,0.8286406993865967,1
10,2,140,critical,hdw,60,lower,2.1,2.12,133,57,55,55,57,133,1,h,1.0728068351745605,1
10,2,141,critical,dwh,45,lower,2.1,2.12,65,65,57,133,133,57,3,h,1.2829265594482422,1
10,2,142,filler_random,NA,NA,NA,2.1,2.12,89.07966632601642,162.31101592678914,182.74559439412877,121.06536628921143,142.8641552995169,170.59847647918423,2,NA,0.8252105712890625,0
10,2,143,critical,wdh,60,lower,3,3.2,57,133,55,55,133,57,3,h,0.8821444511413574,1
10,2,144,catch,NA,NA,NA,3,3.2,124,66,89,101,172,153,3,NA,0.9081113338470459,1
10,2,145,filler_random,NA,NA,NA,3,3.2,116.73557671389719,91.9043287973432,157.7470002299492,169.53378233964597,57.85566330099679,99.5275236517343,2,NA,0.789362907409668,1
10,2,146,filler_random,NA,NA,NA,1,1.2,149.94280319525745,140.41245601615674,189.43922127997334,148.56773105506483,173.5864386041801,88.86318278761922,2,NA,0.8614115715026855,1
10,2,147,critical,hwd,45,lower,2.1,2.12,133,57,57,133,65,65,1,h,1.0585339069366455,1
10,2,148,critical,dwh,60,lower,4,4.1,55,55,57,133,133,57,3,h,1.0584509372711182,1
10,2,149,critical,dhw,45,lower,1,1.2,65,65,133,57,57,133,2,h,0.899406909942627,1
10,2,150,critical,whd,45,upper,2.1,2.11,125,200,200,125,117,117,2,h,1.248443603515625,1
10,2,151,critical,dhw,60,lower,1,1.3,55,55,133,57,57,133,2,h,1.7925066947937012,1
10,2,152,filler_random,NA,NA,NA,1,1.2,75.99338568724016,117.50280248797046,156.53053733979033,157.3322982634453,143.46183986255437,88.46918961995213,2,NA,0.8585801124572754,1
10,2,153,critical,whd,60,upper,2.1,2.12,125,200,200,125,100,100,2,h,1.4171524047851562,1
10,2,154,critical,dhw,45,lower,2.1,2.12,65,65,133,57,57,133,2,h,1.5317833423614502,1
10,2,155,critical,dhw,45,upper,2.1,2.11,117,117,200,125,125,200,3,w,2.181624412536621,1
10,2,156,critical,hwd,60,lower,4,4.1,133,57,57,133,55,55,1,h,1.539987564086914,1
10,2,157,critical,hdw,60,lower,2.1,2.11,133,57,55,55,57,133,1,h,0.9622659683227539,1
10,2,158,critical,hdw,45,lower,4,4.2,133,57,65,65,57,133,1,h,0.8138048648834229,1
10,2,159,critical,hdw,45,upper,2.1,2.12,200,125,117,117,125,200,3,w,1.395231008529663,1
10,2,160,filler_square,NA,NA,NA,2.1,2.11,119.3084904146373,119.3084904146373,74.50112379439665,58.96311330119282,78.09624339331509,82.70555047906092,1,NA,1.069441795349121,1
10,2,161,critical,whd,45,upper,4,4.2,125,200,200,125,117,117,2,h,1.3425178527832031,1
10,2,162,filler_random,NA,NA,NA,4,4.1,74.70450646010619,117.85999346537065,158.1530775650494,75.40702190977984,149.3786813208503,157.4777256082162,3,NA,0.879291296005249,1
10,2,163,critical,hdw,45,lower,3,3.1,133,57,65,65,57,133,1,h,1.0906403064727783,1
10,2,164,critical,hdw,60,lower,1,1.2,133,57,55,55,57,133,1,h,1.3815546035766602,1
10,2,165,critical,dhw,45,lower,3,3.2,65,65,133,57,57,133,2,h,1.2679991722106934,1
10,2,166,filler_square,NA,NA,NA,4,4.2,58.187671302639956,58.187671302639956,57.11002900017052,57.047101856925266,58.091583312127014,57.63251272741648,1,NA,2.07127046585083,1
10,2,167,filler_random,NA,NA,NA,3,3.1,86.85963065754447,189.3792583666655,70.50895594113527,114.87979535165175,76.38911388215958,162.19909575978545,1,NA,1.1543707847595215,1
10,2,168,filler_random,NA,NA,NA,2.2,2.22,180.49665884862338,172.49385758316015,113.70675512089034,115.71552516526164,105.46220464420918,196.53794125711175,1,NA,0.9642307758331299,1
10,2,169,critical,wdh,45,lower,2.1,2.11,57,133,65,65,133,57,3,h,2.494783401489258,1
10,2,170,filler_square,NA,NA,NA,2.2,2.21,59.049107523077446,76.6053864354979,62.19034118854618,79.12957890433495,115.0377077225425,115.0377077225425,3,NA,1.2859344482421875,1
10,2,171,critical,hwd,60,upper,2.1,2.11,200,125,125,200,100,100,1,h,1.1734578609466553,1
10,2,172,filler_square,NA,NA,NA,3,3.2,87.7638100895679,71.26888272543475,104.46708546752748,111.68387973078427,119.655905763721,119.655905763721,3,NA,1.8365814685821533,1
10,2,173,critical,hdw,60,upper,2.1,2.11,200,125,100,100,125,200,3,w,1.2807319164276123,1
10,2,174,critical,hwd,45,lower,1,1.1,133,57,57,133,65,65,1,h,1.7852692604064941,1
10,2,175,critical,wdh,45,lower,3,3.2,57,133,65,65,133,57,3,h,1.8512964248657227,1
